Cliente Cabecera;Año Anterior;Proyecto Editorial;Año;Año Actual;Ejemplares;Facturación;CCAA;Titularidad;Código MEC;Estado Cliente;IdEducamos;Asignatura;Curso;TME;TS;Lengua;Etapa;Aulas;TARGET;SampleWeight
133007;01_SM;0000000443;2017;01_SM;73;1400,87;Comunidad Valenciana;Católico;46010802;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,996226
133260;01_SM;0000000443;2017;01_SM;25;479,75;Comunidad Valenciana;Católico;46010826;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,996226
133322;06_EDV;;2017;06_EDV;9;172,71;Comunidad Valenciana;Público;46012823;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,000961
133431;03_SAN;PROYSAN10;2017;03_SAN;29;556,51;Comunidad Valenciana;Privado;46005818;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99278
133495;02_ANA;PROYANA2;2017;02_ANA;44;844,36;Comunidad Valenciana;Público;46008960;3;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,000961
133806;03_SAN;PROYSAN10;2017;03_SAN;34;652,46;Comunidad Valenciana;Público;46005791;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,000961
133954;01_SM;0000000443;2017;01_SM;36;690,84;Comunidad Valenciana;Público;46008716;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,000961
135690;01_SM;0000000443;2017;01_SM;43;825,17;Aragón;Público;50005276;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,018908
135860;06_EDV;PROYEDV13;2017;06_EDV;10;191,9;Aragón;Público;50002512;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,018908
135900;03_SAN;PROYSAN10;2017;03_SAN;9;172,71;Aragón;Público;50004430;3;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,018908
136755;01_SM;0000000443;2017;90_NUS;47;884,07;Madrid;Católico;28010060;4;EDU698;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;T;20,019108
136923;01_SM;0000000443;2017;01_SM;50;959,5;Madrid;Público;28037375;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,002967
137057;01_SM;0000000443;2017;01_SM;25;479,75;Madrid;Público;28024629;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,002967
137962;03_SAN;PROYSAN10;2017;03_SAN;43;825,17;Madrid;Público;28028532;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,002967
137970;03_SAN;PROYSAN10;2017;03_SAN;10;191,9;Madrid;Público;28002543;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,002967
137980;03_SAN;PROYSAN10;2017;03_SAN;54;1036,26;Madrid;Público;28023662;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;20,002967
138229;01_SM;0000000443;2017;01_SM;76;1458,44;Madrid;Católico;28013723;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;4;F;20,019108
138281;02_ANA;PROYANA2;2017;02_ANA;55;1055,45;Madrid;Público;28040842;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;20,002967
138349;01_SM;0000000443;2017;01_SM;25;479,75;Madrid;Público;28070731;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,002967
138383;03_SAN;PROYSAN10;2017;03_SAN;7;134,33;Madrid;Público;28033679;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,002967
138463;03_SAN;PROYSAN10;2017;03_SAN;79;1516,01;Madrid;Público;28005271;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;4;F;20,002967
138486;03_SAN;PROYSAN10;2017;03_SAN;36;690,84;Madrid;Público;28005911;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,002967
139580;01_SM;0000000443;2017;01_SM;67;1285,73;Melilla;Católico;52000129;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,166667
139779;01_SM;0000000443;2017;01_SM;60;1151,4;Ceuta;Católico;51000043;4;EDU493;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;20,571429
161467;03_SAN;PROYSAN10;2017;03_SAN;48;921,12;Murcia;Privado;30007943;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,034483
162750;03_SAN;PROYSAN10;2017;03_SAN;25;479,75;Aragón;Católico;22000779;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,062069
164397;03_SAN;PROYSAN10;2017;03_SAN;2;38,38;Castilla y León;Público;24018003;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995378
164466;01_SM;0000000443;2017;01_SM;26;498,94;Asturias;Público;33014791;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,010127
164474;03_SAN;PROYSAN10;2017;03_SAN;43;825,17;Asturias;Público;33024277;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,010127
164496;06_EDV;PROYEDV13;2017;06_EDV;5;95,95;Asturias;Público;33027345;3;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,010127
164522;01_SM;0000000443;2017;01_SM;11;211,09;Asturias;Público;33016839;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,010127
164526;03_SAN;PROYSAN10;2017;03_SAN;2;38,38;Asturias;Público;33005325;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,010127
164672;01_SM;0000000443;2017;01_SM;12;230,28;Asturias;Público;33023431;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,010127
164735;03_SAN;PROYSAN10;2017;03_SAN;4;50,6;Andalucía;Público;4602225;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
165518;02_ANA;PROYANA2;2017;02_ANA;8;153,52;Extremadura;Público;10004238;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,002581
165725;06_EDV;PROYEDV13;2017;06_EDV;15;287,85;Murcia;Público;30012975;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,990463
166004;08_VIV;;2017;08_VIV;35;442,75;Andalucía;Público;14001281;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
166187;06_EDV;PROYEDV13;2017;06_EDV;24;460,56;Madrid;Católico;28018711;4;EDU787;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,019108
166302;08_VIV;;2017;08_VIV;32;614,08;Aragón;Público;50017916;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,018908
166372;02_ANA;15PROYANA1;2017;02_ANA;50;632,5;Andalucía;Público;11603373;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
166572;05_EDB;;2017;05_EDB;50;632,5;Andalucía;Católico;11002808;3;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,998845
166910;02_ANA;15PROYANA1;2017;02_ANA;27;341,55;Andalucía;Público;11002225;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
166921;02_ANA;15PROYANA1;2017;02_ANA;41;518,65;Andalucía;Público;11602885;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
167081;08_VIV;;2017;08_VIV;42;531,3;Andalucía;Público;41601711;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
168074;01_SM;0000000443;2017;01_SM;17;326,23;Castilla la Mancha;Público;13002401;3;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995748
168391;08_VIV;;2017;90_NUS;5;95,95;Castilla la Mancha;Público;13001108;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;T;19,995748
169083;03_SAN;PROYSAN10;2017;03_SAN;17;326,23;Aragón;Público;22005820;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,018908
169181;01_SM;0000000443;2017;01_SM;38;729,22;Murcia;Privado;30018001;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,034483
169183;01_SM;0000000443;2017;01_SM;9;172,71;Extremadura;Público;10000610;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,002581
169272;02_ANA;15PROYANA1;2017;02_ANA;25;316,25;Andalucía;Público;23005128;3;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
169892;01_SM;0000000443;2017;01_SM;8;153,52;Extremadura;Público;6002274;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,002581
170014;03_SAN;PROYSAN10;2017;03_SAN;40;767,6;Castilla la Mancha;Público;13000694;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,995748
170179;03_SAN;;2017;03_SAN;24;460,56;Castilla la Mancha;Público;16001557;3;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995748
170211;02_ANA;PROYANA2;2017;02_ANA;10;191,9;Extremadura;Público;10008268;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,002581
170527;03_SAN;PROYSAN10;2017;03_SAN;50;632,5;Andalucía;Público;14002248;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
170600;02_ANA;PROYANA2;2017;02_ANA;1;12,65;Andalucía;Público;23601278;3;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
170662;01_SM;0000000443;2017;03_SAN;34;639,54;Extremadura;Público;6002471;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,002581
170668;01_SM;0000000443;2017;01_SM;17;326,23;Murcia;Público;30012094;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,990463
170735;05_EDB;PROYEDB14;2017;05_EDB;5;63,25;Andalucía;Público;18001640;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
170847;01_SM;0000000443;2017;01_SM;8;153,52;Castilla y León;Público;5005978;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995378
170879;03_SAN;PROYSAN10;2017;03_SAN;8;101,2;Andalucía;Público;18000246;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
171199;03_SAN;PROYSAN10;2017;03_SAN;15;287,85;Castilla y León;Público;5003799;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995378
171269;03_SAN;PROYSAN10;2017;03_SAN;76;961,4;Andalucía;Público;41010149;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;4;F;19,99882
171616;03_SAN;PROYSAN10;2017;03_SAN;36;455,4;Andalucía;Privado;41006331;3;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,019074
171887;02_ANA;PROYANA2;2017;02_ANA;7;134,33;País Vasco;Público;48001762;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,997006
172110;06_EDV;PROYEDV13;2017;06_EDV;43;543,95;Andalucía;Público;21002732;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
172214;03_SAN;PROYSAN10;2017;03_SAN;11;211,09;Castilla y León;Público;5000506;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995378
173738;01_SM;0000000443;2017;02_ANA;49;921,69;Castilla la Mancha;Público;45004818;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,995748
174026;03_SAN;PROYSAN10;2017;03_SAN;5;63,25;Andalucía;Público;18601941;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
174204;03_SAN;PROYSAN10;2017;03_SAN;20;253;Andalucía;Público;14005857;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
174416;03_SAN;PROYSAN10;2017;03_SAN;25;316,25;Andalucía;Público;29602268;3;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
174811;01_SM;0000000443;2017;01_SM;55;1055,45;Castilla la Mancha;Católico;19000977;4;EDU289;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;20,034483
174903;03_SAN;PROYSAN10;2017;03_SAN;23;441,37;Castilla la Mancha;Público;13004870;3;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995748
176537;03_SAN;PROYSAN10;2017;03_SAN;25;316,25;Andalucía;Público;18000611;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
177369;01_SM;0000000443;2017;01_SM;32;614,08;Madrid;Público;28058573;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,002967
180401;03_SAN;PROYSAN10;2017;03_SAN;17;326,23;Castilla la Mancha;Público;45010363;3;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995748
181236;03_SAN;PROYSAN10;2017;03_SAN;1;19,19;Asturias;Público;33023391;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,010127
185705;02_ANA;PROYANA2;2017;02_ANA;50;959,5;Madrid;Público;28063908;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,002967
186358;01_SM;0000000443;2017;01_SM;24;460,56;Madrid;Público;28063817;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,002967
187716;02_ANA;15PROYANA1;2017;02_ANA;86;1087,9;Andalucía;Público;4006185;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;4;F;19,99882
193464;01_SM;0000000443;2017;03_SAN;30;564,3;Castilla la Mancha;Público;13011011;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,995748
194028;08_VIV;;2017;08_VIV;51;645,15;Andalucía;Público;4006446;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,99882
196228;03_SAN;PROYSAN10;2017;03_SAN;25;479,75;Castilla y León;Público;47011437;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995378
196803;06_EDV;PROYEDV13;2017;06_EDV;25;316,25;Andalucía;Público;11006553;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
197424;03_SAN;PROYSAN10;2017;03_SAN;13;249,47;Extremadura;Público;10007811;1;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,002581
199346;01_SM;0000000443;2017;90_NUS;27;507,87;Murcia;Público;30019416;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;T;19,990463
202883;01_SM;0000000443;2017;01_SM;28;352,24;Andalucía;Público;0;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
205400;01_SM;0000000443;2017;01_SM;22;276,76;Andalucía;Católico;14000768;4;EDU848;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,998845
205489;01_SM;0000000443;2017;01_SM;51;641,58;Andalucía;Público;18005888;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,99882
209268;02_ANA;PROYANA2;2017;02_ANA;9;172,71;Castilla la Mancha;Público;16009362;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995748
114645;03_SAN;PROYSAN10;2017;03_SAN;34;652,46;Comunidad Valenciana;Católico;3006131;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;2;F;19,996226
115168;24_BRO;;2017;24_BRO;3;57,57;Comunidad Valenciana;Público;3006566;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;1;F;20,000961
120191;03_SAN;PROYSAN10;2017;03_SAN;6;115,14;Comunidad Valenciana;Público;12000431;3;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;1;F;20,000961
120217;05_EDB;PROYEDB14;2017;90_NUS;46;882,74;Comunidad Valenciana;Público;12002038;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;2;T;20,000961
120277;06_EDV;PROYEDV13;2017;06_EDV;58;1113,02;Comunidad Valenciana;Católico;12001022;4;EDU644;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;3;F;19,996226
133114;01_SM;0000000443;2017;01_SM;88;1688,72;Comunidad Valenciana;Católico;46014170;4;EDU717;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;4;F;19,996226
133222;03_SAN;PROYSAN10;2017;03_SAN;7;134,33;Comunidad Valenciana;Público;46000511;3;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;1;F;20,000961
133289;03_SAN;PROYSAN10;2017;03_SAN;44;844,36;Comunidad Valenciana;Público;46004164;3;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;2;F;20,000961
133305;08_VIV;;2017;08_VIV;50;959,5;Comunidad Valenciana;Público;46015599;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;2;F;20,000961
133359;01_SM;0000000443;2017;01_SM;50;959,5;Comunidad Valenciana;Público;46006896;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;2;F;20,000961
133406;02_ANA;PROYANA2;2017;02_ANA;23;441,37;Comunidad Valenciana;Público;46013888;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;1;F;20,000961
133410;02_ANA;PROYANA2;2017;90_NUS;16;307,04;Comunidad Valenciana;Público;46006094;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;1;T;20,000961
133484;02_ANA;PROYANA2;2017;02_ANA;22;422,18;Comunidad Valenciana;Público;46002556;3;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;1;F;20,000961
133994;01_SM;0000000443;2017;01_SM;30;575,7;Comunidad Valenciana;Católico;46003159;4;EDU1744;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;2;F;19,996226
134011;03_SAN;;2017;03_SAN;25;479,75;Comunidad Valenciana;Público;46012321;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;1;F;20,000961
165612;24_BRO;;2017;24_BRO;22;422,18;Comunidad Valenciana;Público;46005910;3;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;1;F;20,000961
166824;01_SM;0000000443;2017;01_SM;90;1727,1;Comunidad Valenciana;Católico;46010191;4;EDU1484;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;4;F;19,996226
169251;03_SAN;PROYSAN10;2017;90_NUS;13;249,47;Comunidad Valenciana;Público;46005739;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;1;T;20,000961
169293;08_VIV;;2017;08_VIV;30;575,7;Comunidad Valenciana;Privado;3001179;3;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;2;F;19,99278
171569;08_VIV;;2017;08_VIV;19;364,61;Comunidad Valenciana;Público;46026792;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;1;F;20,000961
171636;01_SM;0000000443;2017;01_SM;13;249,47;Comunidad Valenciana;Público;3010260;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;1;F;20,000961
172356;08_VIV;;2017;08_VIV;50;959,5;Comunidad Valenciana;Público;3000709;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;2;F;20,000961
174478;05_EDB;PROYEDB14;2017;05_EDB;23;441,37;Comunidad Valenciana;Privado;3001726;4;EDU1481;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;1;F;19,99278
185219;24_BRO;;2017;24_BRO;51;978,69;Comunidad Valenciana;Público;12005866;3;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;3;F;20,000961
188119;01_SM;0000000443;2017;01_SM;50;959,5;Comunidad Valenciana;Público;3015269;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Valenciano;Primaria;2;F;20,000961
122950;03_SAN;PROYSAN10;2017;03_SAN;19;364,61;País Vasco;Católico;20004010;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Euskera;Primaria;1;F;20,038278
122992;01_SM;0000000443;2017;01_SM;51;978,69;País Vasco;Católico;20000703;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Euskera;Primaria;3;F;20,038278
127240;34_OTR;;2017;90_NUS;20;383,8;Navarra;Público;31007458;3;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Euskera;Primaria;1;T;19,991701
134714;06_EDV;PROYEDV13;2017;06_EDV;25;479,75;País Vasco;Católico;48000162;4;EDU1731;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Euskera;Primaria;1;F;20,038278
134770;01_SM;0000000443;2017;01_SM;51;978,69;País Vasco;Privado;48006361;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Euskera;Primaria;3;F;20,035714
135001;02_ANA;PROYANA2;2017;90_NUS;50;959,5;País Vasco;Público;48002331;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Euskera;Primaria;2;T;19,997006
135053;03_SAN;PROYSAN10;2017;03_SAN;36;690,84;País Vasco;Público;48008872;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Euskera;Primaria;2;F;19,997006
166614;01_SM;0000000443;2017;01_SM;3;57,57;País Vasco;Público;48004829;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Euskera;Primaria;1;F;19,997006
167873;02_ANA;PROYANA2;2017;02_ANA;18;345,42;País Vasco;Público;1000378;3;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Euskera;Primaria;1;F;19,997006
199093;02_ANA;PROYANA2;2017;02_ANA;46;882,74;País Vasco;Público;48017162;3;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Euskera;Primaria;2;F;19,997006
203605;03_SAN;;2017;03_SAN;44;844,36;País Vasco;Católico;20004484;4;;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Euskera;Primaria;2;F;20,038278
210700;03_SAN;PROYSAN10;2017;03_SAN;27;518,13;País Vasco;Católico;1001383;4;EDU988;Ciencias de la naturaleza;1º Primaria;Básico;PAPEL;Euskera;Primaria;2;F;20,038278
116560;02_ANA;;2017;02_ANA;26;466,18;Islas Baleares;Católico;7000391;4;EDU2289;Ciencias de la naturaleza;2º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;19,96
116649;08_VIV;;2017;90_NUS;46;824,78;Islas Baleares;Público;7000194;4;;Ciencias de la naturaleza;2º Primaria;Básico;PAPEL;Catalán;Primaria;2;T;20,023697
